#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein name
chr,NC_004631.1,276253,277545,+,-,-,T_RS01195,WP_000210062.1,430,tRNA(Ile)-lysidine synthetase
chr,NC_004631.1,277629,277889,-,-,-,T_RS01200,WP_000062330.1,86,Rho-binding antiterminator
chr,NC_004631.1,277876,278094,-,-,-,T_RS01205,WP_000955207.1,72,hypothetical protein
chr,NC_004631.1,278274,278819,+,-,-,T_RS01210,WP_001185319.1,181,YaeQ family protein
chr,NC_004631.1,278816,279238,+,-,-,T_RS01215,WP_000560526.1,140,aminoacyl-tRNA hydrolase
chr,NC_004631.1,279270,279971,+,-,-,T_RS01220,WP_000252574.1,233,copper homeostasis/adhesion lipoprotein NlpE
chr,NC_004631.1,280079,280537,-,-,-,T_RS01225,WP_000502118.1,152,MULTISPECIES: IS200/IS605-like element IS200F family transposase
chr,NC_004631.1,280494,280682,-,-,-,T_RS23750,WP_001542475.1,62,MULTISPECIES: hypothetical protein
chr,NC_004631.1,280756,282474,-,-,-,T_RS01230,WP_001260683.1,572,proline--tRNA ligase
chr,NC_004631.1,282585,283292,-,-,-,T_RS01235,WP_000093978.1,235,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO
chr,NC_004631.1,283289,283693,-,-,-,T_RS01240,WP_001202315.1,134,MULTISPECIES: Rcs stress response system protein RcsF
chr,NC_004631.1,283812,284627,-,-,metQ,T_RS01245,WP_000874217.1,271,methionine ABC transporter substrate-binding protein MetQ
chr,NC_004631.1,284666,285319,-,-,-,T_RS01250,WP_001287483.1,217,methionine ABC transporter
chr,NC_004631.1,285312,286343,-,-,-,T_RS01255,WP_000594016.1,343,methionine import ATP-binding protein MetN 1
chr,NC_004631.1,286533,287099,+,-,-,T_RS01260,WP_001140158.1,188,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase"
chr,NC_004631.1,292767,292997,+,-,-,T_RS25275,WP_071531822.1,76,hypothetical protein
chr,NC_004631.1,293014,293469,+,-,-,T_RS01285,WP_000985648.1,151,DUF4385 domain-containing protein
chr,NC_004631.1,293573,294874,+,-,-,T_RS01290,WP_000807800.1,433,alpha-ketoglutarate permease
chr,NC_004631.1,294871,295194,-,-,-,T_RS01295,WP_001264473.1,107,YfiM family lipoprotein
chr,NC_004631.1,295239,296594,-,-,pssA,T_RS01300,WP_000949286.1,451,CDP-diacylglycerol--serine O-phosphatidyltransferase
chr,NC_004631.1,296709,299369,-,-,-,T_RS01305,WP_000082656.1,886,protein lysine acetyltransferase
chr,NC_004631.1,299423,300103,-,-,-,T_RS01310,WP_000183640.1,226,DTW domain-containing protein
chr,NC_004631.1,300176,300595,-,-,-,T_RS01315,WP_001098738.1,139,thioredoxin TrxC
chr,NC_004631.1,300799,301836,+,-,-,T_RS01320,WP_000997368.1,345,tRNA/rRNA methyltransferase
chr,NC_004631.1,301952,302641,-,-,-,T_RS01325,WP_000179978.1,229,uracil-DNA glycosylase
chr,NC_004631.1,302960,303343,+,-,-,T_RS01330,WP_000627811.1,127,MULTISPECIES: autonomous glycyl radical cofactor GrcA
chr,NC_004631.1,303405,303992,-,-,-,T_RS01335,WP_000188410.1,195,cysteine/O-acetylserine efflux protein
chr,NC_004631.1,305010,306344,-,-,-,T_RS01345,WP_000219176.1,444,ATP-dependent RNA helicase SrmB
chr,NC_004631.1,306474,307211,+,-,-,T_RS01350,WP_000083348.1,245,tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase
chr,NC_004631.1,307196,308818,-,-,-,T_RS01355,WP_000989173.1,540,L-aspartate oxidase
chr,NC_004631.1,308903,309082,+,-,-,T_RS23755,WP_001521719.1,59,hypothetical protein
chr,NC_004631.1,309243,309818,+,-,-,T_RS01360,WP_000003307.1,191,MULTISPECIES: RNA polymerase sigma factor RpoE
chr,NC_004631.1,309850,310500,+,-,-,T_RS01365,WP_001168379.1,216,anti-sigma-E factor RseA
chr,NC_004631.1,310500,311456,+,-,-,T_RS01370,WP_000812023.1,318,sigma-E factor regulatory protein RseB
chr,NC_004631.1,311453,311932,+,-,-,T_RS01375,WP_000589049.1,159,SoxR-reducing system protein RseC
chr,NC_004631.1,311969,312085,+,-,-,T_RS23760,WP_012218543.1,38,hypothetical protein
chr,NC_004631.1,312191,313990,+,-,-,T_RS01380,WP_000790154.1,599,MULTISPECIES: elongation factor 4
chr,NC_004631.1,314007,314981,+,-,-,T_RS01385,WP_000002559.1,324,S26 family signal peptidase
chr,NC_004631.1,315255,315935,+,-,-,T_RS01390,WP_001068341.1,226,MULTISPECIES: ribonuclease 3
chr,NC_004631.1,315932,316837,+,-,-,T_RS01395,WP_000102231.1,301,GTPase Era
chr,NC_004631.1,316849,317577,+,-,-,T_RS01400,WP_000399380.1,242,DNA repair protein RecO
chr,NC_004631.1,317589,318320,+,-,-,T_RS01405,WP_000818969.1,243,pyridoxine 5\'-phosphate synthase
chr,NC_004631.1,318320,318700,+,-,acpS,T_RS01410,WP_000986043.1,126,MULTISPECIES: holo-ACP synthase
chr,NC_004631.1,318812,319072,-,-,-,T_RS01415,WP_001196291.1,86,MULTISPECIES: ferredoxin
chr,NC_004631.1,319125,320036,-,-,-,T_RS01420,WP_001581956.1,303,LysR family transcriptional regulator
chr,NC_004631.1,320152,321348,+,-,-,T_RS01425,WP_001276374.1,398,MFS transporter
chr,NC_004631.1,321370,322287,+,-,-,T_RS01430,WP_000684023.1,305,oxidoreductase
chr,NC_004631.1,322326,323174,-,-,-,T_RS01435,WP_000995694.1,282,MurR/RpiR family transcriptional regulator
chr,NC_004631.1,323290,324183,+,-,-,T_RS01440,WP_001048539.1,297,N-acetylmuramic acid 6-phosphate etherase
chr,NC_004631.1,324194,325555,+,-,-,T_RS01445,WP_000361658.1,453,PTS sugar transporter subunit IIC
chr,NC_004631.1,325559,326194,+,-,-,T_RS01450,WP_000253562.1,211,phosphatidylglycerophosphatase C
chr,NC_004631.1,326219,326770,+,-,-,T_RS01455,WP_001134566.1,183,tRNA adenosine(34) deaminase TadA
chr,NC_004631.1,326938,328365,-,-,-,T_RS01460,WP_000734247.1,475,lytic transglycosylase F
chr,NC_004631.1,328366,328596,-,-,-,T_RS01465,WP_001764061.1,76,hypothetical protein
chr,NC_004631.1,328621,332508,+,-,-,T_RS01470,WP_000970031.1,1295,phosphoribosylformylglycinamidine synthase
chr,NC_004631.1,333203,334588,+,-,-,T_RS01475,WP_001538042.1,461,two component system sensor histidine kinase QseE/GlrK
chr,NC_004631.1,334590,335354,+,-,-,T_RS01480,WP_001054239.1,254,two-component system QseEF-associated lipoprotein QseG
chr,NC_004631.1,335351,336688,+,-,-,T_RS01485,WP_000625590.1,445,two-component system response regulator GlrR
chr,NC_004631.1,336765,337103,+,-,-,T_RS01490,WP_000717694.1,112,MULTISPECIES: nitrogen regulatory protein P-II 1
chr,NC_004631.1,337152,338612,-,-,-,T_RS01495,WP_000856790.1,486,MFS transporter
chr,NC_004631.1,338668,340812,-,-,-,T_RS01500,WP_001100652.1,714,lysine decarboxylase CadA
chr,NC_004631.1,340895,342226,-,-,cadB,T_RS01505,WP_000100004.1,443,cadaverine/lysine antiporter
chr,NC_004631.1,342575,344119,-,-,-,T_RS01510,WP_001187128.1,514,transcriptional regulator CadC
chr,NC_004631.1,344300,345490,-,-,-,T_RS01515,WP_000883143.1,396,flavohemoprotein
chr,NC_004631.1,345815,347068,+,-,-,T_RS01520,WP_000919178.1,417,serine hydroxymethyltransferase
chr,NC_004631.1,347253,348392,+,-,-,T_RS01525,WP_001173729.1,379,3-phenylpropionate MFS transporter
chr,NC_004631.1,348387,349664,-,-,-,T_RS01530,WP_000982954.1,425,stationary phase inducible protein CsiE
chr,NC_004631.1,349790,350428,+,-,-,T_RS01535,WP_000805721.1,212,DUF1007 family protein
chr,NC_004631.1,351405,352418,-,-,-,T_RS01545,WP_000020685.1,337,anaerobic sulfite reductase subunit AsrC
chr,NC_004631.1,352429,353247,-,-,-,T_RS01550,WP_000017585.1,272,anaerobic sulfite reductase subunit B
chr,NC_004631.1,353251,354294,-,-,-,T_RS01555,WP_000985218.1,347,anaerobic sulfite reductase subunit A
chr,NC_004631.1,354476,355354,-,-,-,T_RS01560,WP_000174949.1,292,alpha/beta hydrolase
chr,NC_004631.1,355499,356302,-,-,-,T_RS01565,WP_000553464.1,267,inositol-1-monophosphatase
chr,NC_004631.1,356421,357152,+,-,-,T_RS01570,WP_000940032.1,243,tRNA (cytidine/uridine-2\'-O-)-methyltransferase TrmJ
chr,NC_004631.1,357394,357888,+,-,-,T_RS01575,WP_001241346.1,164,MULTISPECIES: Fe-S cluster assembly transcriptional regulator IscR
chr,NC_004631.1,358069,359283,+,-,-,T_RS01580,WP_000775265.1,404,IscS subfamily cysteine desulfurase
chr,NC_004631.1,359311,359697,+,-,-,T_RS01585,WP_000331704.1,128,MULTISPECIES: iron-sulfur cluster scaffold-like protein
chr,NC_004631.1,359726,360049,+,-,-,T_RS01590,WP_000028952.1,107,MULTISPECIES: iron-sulfur cluster assembly accessory protein
chr,NC_004631.1,360246,360761,+,-,hscB,T_RS01595,WP_000384391.1,171,co-chaperone HscB
chr,NC_004631.1,360774,362624,+,-,-,T_RS01600,WP_001196658.1,616,Fe-S protein assembly chaperone HscA
chr,NC_004631.1,362626,362961,+,-,-,T_RS01605,WP_001124466.1,111,MULTISPECIES: ISC system 2Fe-2S type ferredoxin
chr,NC_004631.1,362973,363173,+,-,-,T_RS01610,WP_000523621.1,66,MULTISPECIES: Fe-S cluster assembly protein IscX
chr,NC_004631.1,363227,364510,+,-,-,T_RS01615,WP_000133543.1,427,peptidase B
chr,NC_004631.1,364611,365396,+,-,-,T_RS01620,WP_000612724.1,261,enhanced serine sensitivity protein SseB
chr,NC_004631.1,365965,366633,-,-,-,T_RS01625,WP_000355346.1,222,DUF5066 family protein
chr,NC_004631.1,366880,367722,-,-,-,T_RS01630,WP_000205251.1,280,3-mercaptopyruvate sulfurtransferase
chr,NC_004631.1,367931,372865,+,-,-,T_RS01635,WP_000681887.1,1644,alpha-2-macroglobulin family protein
chr,NC_004631.1,372866,375181,+,-,-,T_RS01640,WP_001014751.1,771,penicillin-binding protein 1C
chr,NC_004631.1,377711,378340,+,-,-,T_RS01650,WP_000077439.1,209,dimethylsulfoxide reductase subunit B
chr,NC_004631.1,378333,379142,+,-,-,T_RS01655,WP_000544883.1,269,dimethyl sulfoxide reductase subunit C
chr,NC_004631.1,379142,380005,+,-,-,T_RS01660,WP_000247794.1,287,4Fe-4S dicluster domain-containing protein
chr,NC_004631.1,380126,380557,+,-,-,T_RS01665,WP_000963846.1,143,nucleoside-diphosphate kinase
chr,NC_004631.1,380764,381930,+,-,-,T_RS01670,WP_000003206.1,388,bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN
chr,NC_004631.1,381963,382085,+,-,-,T_RS23775,WP_014341296.1,40,hypothetical protein
chr,NC_004631.1,382224,383198,+,-,-,T_RS01675,WP_001090905.1,324,cytoskeleton protein RodZ
chr,NC_004631.1,383225,384343,+,-,-,T_RS01680,WP_000551816.1,372,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
chr,NC_004631.1,384454,385728,+,-,-,T_RS01685,WP_001107147.1,424,histidine--tRNA ligase
chr,NC_004631.1,385742,386362,+,-,-,T_RS01690,WP_000409190.1,206,membrane protein
chr,NC_004631.1,386373,387551,+,-,-,T_RS01695,WP_001177072.1,392,outer membrane protein assembly factor BamB
chr,NC_004631.1,387670,389142,+,-,-,T_RS01700,WP_000249413.1,490,ribosome biogenesis GTPase Der
chr,NC_004631.1,389231,389452,+,-,-,T_RS01705,WP_000402503.1,73,hypothetical protein
chr,NC_004631.1,389798,390049,+,-,-,T_RS01710,WP_000252239.1,83,hypothetical protein
chr,NC_004631.1,390062,391990,+,-,-,T_RS01715,WP_071525168.1,642,intimin-like inverse autotransporter SinH
chr,NC_004631.1,392048,393013,+,-,-,T_RS01720,WP_001149068.1,321,hypothetical protein
chr,NC_004631.1,393133,399525,+,-,-,T_RS01725,WP_000375801.1,2130,hypothetical protein
chr,NC_004631.1,399637,400884,+,-,-,T_RS23780,WP_001688086.1,415,hypothetical protein
chr,NC_004631.1,400953,404039,+,-,-,T_RS23785,WP_041030940.1,1028,hypothetical protein
chr,NC_004631.1,404127,405317,+,-,-,T_RS23790,WP_001255705.1,396,"hypothetical protein, partial"
chr,NC_004631.1,405399,406904,+,-,-,T_RS23795,WP_000927728.1,501,hypothetical protein
chr,NC_004631.1,412555,413904,-,-,-,T_RS01740,WP_000953156.1,449,exodeoxyribonuclease VII large subunit
chr,NC_004631.1,414065,415531,+,-,-,T_RS01745,WP_000944174.1,488,MULTISPECIES: IMP dehydrogenase
chr,NC_004631.1,415601,417178,+,-,-,T_RS01750,WP_000138293.1,525,GMP synthase (glutamine-hydrolyzing)
chr,NC_004631.1,418419,418958,-,-,-,T_RS01765,WP_000755800.1,179,hypothetical protein
chr,NC_004631.1,418974,419468,-,-,-,T_RS01770,WP_001131774.1,164,glycine zipper 2TM domain-containing protein
chr,NC_004631.1,419732,419905,-,-,-,T_RS01775,WP_001231515.1,57,MULTISPECIES: DUF2633 family protein
chr,NC_004631.1,420102,420239,+,-,-,T_RS01780,WP_001581698.1,45,hypothetical protein
chr,NC_004631.1,420336,422549,+,-,-,T_RS01785,WP_000773655.1,737,sensor domain-containing phosphodiesterase
chr,NC_004631.1,422585,424126,-,-,-,T_RS01790,WP_001123330.1,513,exopolyphosphatase
chr,NC_004631.1,424131,426197,-,-,-,T_RS01795,WP_000529558.1,688,polyphosphate kinase
chr,NC_004631.1,426386,427024,-,-,-,T_RS01800,WP_001028592.1,212,phosphoribosylglycinamide formyltransferase
chr,NC_004631.1,427024,428061,-,-,-,T_RS01805,WP_001767330.1,345,phosphoribosylformylglycinamidine cyclo-ligase
chr,NC_004631.1,428474,429100,+,-,-,T_RS01810,WP_000706208.1,208,MULTISPECIES: uracil phosphoribosyltransferase
chr,NC_004631.1,429188,430477,+,-,-,T_RS01815,WP_000198341.1,429,uracil permease
chr,NC_004631.1,430548,431273,+,-,-,T_RS01820,WP_000100388.1,241,DnaA regulatory inactivator Hda
chr,NC_004631.1,431300,431659,-,-,-,T_RS01825,WP_000132650.1,119,arsenate reductase (glutaredoxin)
chr,NC_004631.1,431699,433162,-,-,-,T_RS01830,WP_000489630.1,487,beta-barrel assembly-enhancing protease
chr,NC_004631.1,433370,434437,+,-,-,T_RS01835,WP_000892056.1,355,AI-2E family transporter
chr,NC_004631.1,434738,435097,+,-,-,T_RS25280,WP_001803265.1,119,"transcriptional regulator, CdaR"
chr,NC_004631.1,435176,435901,+,-,-,T_RS25285,WP_000742011.1,241,hypothetical protein
chr,NC_004631.1,435969,437237,+,-,-,T_RS01845,WP_000200863.1,422,GntP family permease
chr,NC_004631.1,437243,438382,+,-,-,T_RS01850,WP_000706383.1,379,glycerate kinase
chr,NC_004631.1,438429,438899,-,-,-,T_RS01855,WP_001068686.1,156,MULTISPECIES: thioredoxin-dependent thiol peroxidase
chr,NC_004631.1,438899,439537,-,-,-,T_RS01860,WP_021013207.1,212,glycine cleavage system transcriptional repressor
chr,NC_004631.1,439617,440495,+,-,-,T_RS01865,WP_000494019.1,292,4-hydroxy-tetrahydrodipicolinate synthase
chr,NC_004631.1,440512,441546,+,-,-,T_RS01870,WP_000331880.1,344,outer membrane protein assembly factor BamC
chr,NC_004631.1,441721,442434,+,-,-,T_RS01875,WP_001171630.1,237,phosphoribosylaminoimidazolesuccinocarboxamide synthase
chr,NC_004631.1,442566,443429,+,-,-,T_RS01880,WP_001267527.1,287,neutral zinc metallopeptidase
chr,NC_004631.1,443445,445460,+,-,-,T_RS01885,WP_001279850.1,671,tRNA cytosine(34) acetyltransferase TmcA
chr,NC_004631.1,445487,445687,-,-,-,T_RS01890,WP_000383839.1,66,MULTISPECIES: YpfN family protein
chr,NC_004631.1,445715,446842,-,-,-,T_RS01895,WP_001277830.1,375,succinyl-diaminopimelate desuccinylase
chr,NC_004631.1,446846,447202,-,-,-,T_RS01900,WP_000631925.1,118,ArsC family reductase
chr,NC_004631.1,447848,450961,-,-,-,T_RS01905,WP_001263083.1,1037,multidrug efflux RND transporter permease subunit
chr,NC_004631.1,451146,452846,-,-,-,T_RS01910,WP_000216820.1,566,nitrate/nitrite two-component system sensor histidine kinase NarQ
chr,NC_004631.1,453032,454891,+,-,-,T_RS01915,WP_001078926.1,619,oxidoreductase FeS-binding subunit
chr,NC_004631.1,455340,456638,-,-,-,T_RS01920,WP_000673295.1,432,penicillin binding protein PBP4B
chr,NC_004631.1,456842,457417,+,-,-,T_RS01925,WP_000084037.1,191,GDP-mannose pyrophosphatase NudK
chr,NC_004631.1,457542,458585,+,-,-,T_RS01930,WP_001270681.1,347,DUF1176 domain-containing protein
chr,NC_004631.1,458713,458943,+,-,-,T_RS01935,WP_000700635.1,76,hypothetical protein
chr,NC_004631.1,459006,461006,-,-,-,T_RS01940,WP_000087345.1,666,transketolase
chr,NC_004631.1,461026,461976,-,-,-,T_RS01945,WP_001072452.1,316,transaldolase
chr,NC_004631.1,462046,462246,-,-,-,T_RS23815,WP_071524985.1,66,MULTISPECIES: hypothetical protein
chr,NC_004631.1,462248,464527,+,-,-,T_RS01950,WP_000344299.1,759,NADP-dependent malic enzyme
chr,NC_004631.1,464716,465174,+,-,-,T_RS01955,WP_001204112.1,152,IS200/IS605 family transposase
chr,NC_004631.1,465655,465990,+,-,-,T_RS01960,WP_001031445.1,111,ethanolamine utilization protein EutS
chr,NC_004631.1,466003,466482,+,-,-,T_RS01965,WP_000820751.1,159,ethanolamine utilization protein EutP
chr,NC_004631.1,466460,467149,+,-,-,T_RS01970,WP_000733871.1,229,ethanolamine utilization acetate kinase EutQ
chr,NC_004631.1,467146,467943,+,-,-,T_RS01975,WP_000997668.1,265,"ethanolamine utilization cob(I)yrinic acid a,c-diamide adenosyltransferase EutT"
chr,NC_004631.1,467940,468956,+,-,-,T_RS01980,WP_000582913.1,338,phosphate acetyltransferase
chr,NC_004631.1,468997,469686,+,-,-,T_RS25295,WP_000387715.1,229,ethanolamine utilization microcompartment protein EutN
chr,NC_004631.1,469698,471101,+,-,-,T_RS01995,WP_001075647.1,467,aldehyde dehydrogenase EutE
chr,NC_004631.1,471112,471951,+,-,-,T_RS02000,WP_000929675.1,279,MULTISPECIES: ethanolamine utilization protein EutJ
chr,NC_004631.1,471941,473128,+,-,-,T_RS02005,WP_001147519.1,395,ethanolamine utilization ethanol dehydrogenase EutG
chr,NC_004631.1,473247,474473,+,-,-,T_RS02010,WP_000512341.1,408,ethanolamine utilization protein EutH
chr,NC_004631.1,474470,475873,+,-,eutA,T_RS02015,WP_001097523.1,467,ethanolamine ammonia-lyase reactivating factor EutA
chr,NC_004631.1,475885,477246,+,-,-,T_RS02020,WP_000769994.1,453,ethanolamine ammonia-lyase subunit EutB
chr,NC_004631.1,477265,478161,+,-,-,T_RS02025,WP_000372351.1,298,ethanolamine ammonia-lyase light chain
chr,NC_004631.1,478171,478830,+,-,-,T_RS02030,WP_001111056.1,219,MULTISPECIES: microcompartment protein EutL
chr,NC_004631.1,478843,479337,+,-,-,T_RS02035,WP_000606260.1,164,ethanolamine utilization microcompartment protein EutK
chr,NC_004631.1,479385,480437,+,-,-,T_RS02040,WP_000753659.1,350,HTH-type transcriptional regulator EutR
chr,NC_004631.1,480637,481914,-,-,-,T_RS02045,WP_000344436.1,425,DUF1963 domain-containing protein
chr,NC_004631.1,482043,482372,-,-,-,T_RS02050,WP_001194343.1,109,hypothetical protein
chr,NC_004631.1,482393,483292,-,-,-,T_RS02055,WP_000801336.1,299,coproporphyrinogen III oxidase
chr,NC_004631.1,483295,484164,-,-,-,T_RS02060,WP_000102880.1,289,N-acetylmuramoyl-L-alanine amidase
chr,NC_004631.1,484266,484802,+,-,-,T_RS02065,WP_014344511.1,178,GNAT family acetyltransferase
chr,NC_004631.1,484789,485238,+,-,-,T_RS02070,WP_000842927.1,149,DUF2919 domain-containing protein
chr,NC_004631.1,485300,485875,+,-,-,T_RS02075,WP_000838971.1,191,RpoE-regulated lipoprotein
chr,NC_004631.1,485970,486869,+,-,-,T_RS02080,WP_000084583.1,299,Dyp-type peroxidase
chr,NC_004631.1,487106,487897,+,-,-,T_RS02085,WP_000517460.1,263,NAD(P)-dependent oxidoreductase
chr,NC_004631.1,488055,489071,+,-,-,T_RS02090,WP_000290267.1,338,sulfate ABC transporter substrate-binding protein
chr,NC_004631.1,489071,489904,+,-,-,T_RS02095,WP_000881746.1,277,sulfate/thiosulfate transporter subunit
chr,NC_004631.1,489904,490779,+,-,-,T_RS02100,WP_000852703.1,291,sulfate/thiosulfate ABC transporter permease CysW
chr,NC_004631.1,490769,491863,+,-,-,T_RS02105,WP_000021072.1,364,sulfate/thiosulfate import ATP-binding protein CysA
chr,NC_004631.1,491984,492895,+,-,-,T_RS02110,WP_001093881.1,303,cysteine synthase CysM
chr,NC_004631.1,492928,493305,-,-,-,T_RS02115,WP_000710735.1,125,hypothetical protein
chr,NC_004631.1,493364,494083,-,-,-,T_RS02120,WP_001263738.1,239,GMP synthase
chr,NC_004631.1,494098,495390,-,-,-,T_RS02125,WP_000565130.1,430,transcriptional regulator PtsJ
chr,NC_004631.1,495473,496339,+,-,pdxK,T_RS02130,WP_000529613.1,288,MULTISPECIES: pyridoxine kinase
chr,NC_004631.1,496336,496575,+,-,-,T_RS02135,WP_000844540.1,79,hypothetical protein
chr,NC_004631.1,496725,497234,-,-,-,T_RS02140,WP_000522253.1,169,MULTISPECIES: glucose-specific phosphotransferase enzyme IIA component
chr,NC_004631.1,497275,499002,-,-,-,T_RS02145,WP_000623114.1,575,phosphoenolpyruvate--protein phosphotransferase
chr,NC_004631.1,499051,499308,-,-,-,T_RS02150,WP_000487600.1,85,MULTISPECIES: phosphocarrier protein HPr
chr,NC_004631.1,499692,500663,-,-,-,T_RS02160,WP_000036904.1,323,MULTISPECIES: cysteine synthase A
chr,NC_004631.1,501036,501797,-,-,-,T_RS02165,WP_000255008.1,253,sulfate transporter CysZ
chr,NC_004631.1,502029,503015,+,-,-,T_RS02170,WP_000983126.1,328,cell division protein ZipA
chr,NC_004631.1,503087,505102,+,-,ligA,T_RS02175,WP_000433257.1,671,DNA ligase (NAD(+)) LigA
chr,NC_004631.1,505095,505322,+,-,-,T_RS02180,WP_001114687.1,75,hypothetical protein
chr,NC_004631.1,505319,506317,-,-,-,T_RS02185,WP_000765569.1,332,bile acid:sodium symporter
chr,NC_004631.1,506407,507333,+,-,-,T_RS02190,WP_001109831.1,308,LysR family transcriptional regulator
chr,NC_004631.1,507395,508156,-,-,-,T_RS02195,WP_000722932.1,253,membrane protein
chr,NC_004631.1,508412,509245,+,-,-,T_RS02200,WP_001119752.1,277,xanthosine phosphorylase
chr,NC_004631.1,509300,510556,+,-,-,T_RS02205,WP_000513243.1,418,nucleoside permease
chr,NC_004631.1,510615,510773,+,-,-,T_RS02210,WP_000658727.1,52,MULTISPECIES: XapX domain-containing protein
chr,NC_004631.1,510825,511709,+,-,-,T_RS02215,WP_000438886.1,294,LysR family transcriptional regulator
chr,NC_004631.1,512524,513939,+,-,-,T_RS02240,WP_000695623.1,471,glutamate--tRNA ligase
chr,NC_004631.1,513993,514385,-,-,-,T_RS02245,WP_000826515.1,130,helix-turn-helix domain-containing protein
chr,NC_004631.1,514387,514749,-,-,-,T_RS02250,WP_000472034.1,120,hypothetical protein
chr,NC_004631.1,515355,517544,+,-,-,T_RS02265,WP_001112949.1,729,sensor domain-containing phosphodiesterase
chr,NC_004631.1,517597,518799,-,-,-,T_RS02270,WP_000376341.1,400,NupC/NupG family nucleoside CNT transporter
chr,NC_004631.1,519142,520383,+,-,-,T_RS02275,WP_000131734.1,413,divalent metal cation transporter
